district_2020,ps_2020,gp_2020,reservation_2020,key_2020,sl_no_2015,dist_name_2015,samiti_name_2015,gp_2015,reservation_2015,name_2015,sex_2015,category_2015,dist_name_new_2015,samiti_name_new_2015,key_2015,sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2015,dist_name_new_2010,samiti_name_new_2010,key_2010,dist_05_10,nuke_05_10,gp_new_2010,dist,nuke,dist_2020,nuke_2020
Dholpur,Baseri,Memodhan,OBC,DholpurBaseriMemodhan,3901,DHOLPUR,BASERI,MEMODHAN,OBC,DHIRENDRA PARMAR,0,OBC,DHOLPUR,BASERI,DHOLPURBASERImemodhan,3743,DHOLPUR,BASERI,MAMODHAN,GEN,NIRANJAN SINGH,MALE,GEN,memodhan,DHOLPUR,BASERI,NA,DHOLPURBASERImemodhan,3612,DHOLPUR,BASERI,MEMODHAN,SCW,Rupo Devi,F,SCW,memodhan,DHOLPUR,BASERI,DHOLPURBASERImemodhan,0,NA,memodhan,0,0,0,0
Dholpur,Dholpur,Basai Neem,General,DholpurDholpurBasai Neem,3919,DHOLPUR,DHOLPUR,BASAI NEEM,OBC,MURARI LAL,0,OBC,DHOLPUR,DHOLPUR,DHOLPURDHOLPURbasai neem,3755,DHOLPUR,DHOLPUR,BASAI NEEM,GEN,MURARILAL,MALE,OBC,basai neem,DHOLPUR,DHOLPUR,NA,DHOLPURDHOLPURbasai neem,3624,DHOLPUR,DHOLPUR,BASAI NEEM,SCW,MAMTA,F,SCW,basai neem,DHOLPUR,DHOLPUR,DHOLPURDHOLPURbasai neem,0,NA,basai neem,0,0,0,0
Dholpur,Dholpur,Tegawali,General (Woman),DholpurDholpurTegawali,3944,DHOLPUR,DHOLPUR,TEGAWALI,OBC,ASHISH SINGH,0,OBC,DHOLPUR,DHOLPUR,DHOLPURDHOLPURtegawali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tegawali,NA,NA,NA,NA,NA,NA,NA,0,0,0
Dholpur,Rajakhera,Jasupura,General (Woman),DholpurRajakheraJasupura,3959,DHOLPUR,RAJAKHERA,JASUPURA,OBC,HARIPAL SINGH,0,OBC,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAjasupura,3813,DHOLPUR,RAJAKHERA,JASUPURA,SC W,SAROJ,FEMALE,SC,jasupura,DHOLPUR,RAJAKHERA,NA,DHOLPURRAJAKHERAjasupura,3681,DHOLPUR,RAJAKHERA,JASUPURA,GENW,MEERA DEVI,F,GENW,jasupura,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAjasupura,0,NA,jasupura,0,0,0,0
Dholpur,Rajakhera,Shahpura,General (Woman),DholpurRajakheraShahpura,3974,DHOLPUR,RAJAKHERA,SHAHPURA,OBC,PAWAN KUMAR,0,OBC,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAshahpura,3833,DHOLPUR,RAJAKHERA,SHAHPURA,GEN,NATHILAL,MALE,GEN,shahpura,DHOLPUR,RAJAKHERA,NA,DHOLPURRAJAKHERAshahpura,3702,DHOLPUR,RAJAKHERA,SHAHPURA,SCW,MUNNI DEVI,F,SCW,shahpura,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAshahpura,0,NA,shahpura,0,0,0,0
Dholpur,Rajakhera,Silavat,General (Woman),DholpurRajakheraSilavat,3977,DHOLPUR,RAJAKHERA,SILAVAT,OBC,KAPTAN SINGH,0,OBC,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAsilavat,3835,DHOLPUR,RAJAKHERA,SILAWAT,GEN,RAMKHILADI,MALE,GEN,silavat,DHOLPUR,RAJAKHERA,NA,DHOLPURRAJAKHERAsilavat,3705,DHOLPUR,RAJAKHERA,SILAVAT,GENW,RAMBETI,F,GENW,silavat,DHOLPUR,RAJAKHERA,DHOLPURRAJAKHERAsilavat,0,NA,silavat,0,0,0,0
Dungarpur,Aspur,Sakani,ST,DungarpurAspurSakani,4034,DUNGARPUR,ASPUR,SAKANI,OBC,VALJI,0,OBC,DUNGARPUR,ASPUR,DUNGARPURASPURsakani,3883,DUNGERPUR,ASPUR,SAKANI,ST W,MAAN,FEMALE,ST,sakani,DUNGARPUR,ASPUR,NA,DUNGARPURASPURsakani,3752,DUNGARPUR,ASPUR,SAKANI,STW,MAAN,F,STW,sakani,DUNGARPUR,ASPUR,DUNGARPURASPURsakani,0,NA,sakani,0,0,0,0
Ganganagar,Ghadsana,3 4 Rsm,SC,GanganagarGhadsana3 4 Rsm,4363,GANGANAGAR,GHADSANA,3 4 RSM,OBC,VIJENDER KUMAR,0,OBC,GANGANAGAR,GHADSANA,GANGANAGARGHADSANA3 4 rsm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4 rsm,NA,NA,NA,NA,NA,NA,NA,0,0,0
Ganganagar,Karanpur,6 Fa Radewala,SC,GanganagarKaranpur6 Fa Radewala,4385,GANGANAGAR,KARANPUR,6 FA RADEWALA,OBC,LAKHVINDRA SINGH,0,OBC,GANGANAGAR,KARANPUR,GANGANAGARKARANPUR6 fa radewala,4228,GANGANAGAR,KARANPUR,6 F.A. RADEWALA,GEN W,JASVINDRA KOUR,FEMALE,OBC,6 f.a. radewala,GANGANAGAR,KARANPUR,NA,GANGANAGARKARANPUR6 f.a. radewala,4053,GANGANAGAR,KARANPUR,6 FA RADEWALA,GEN,GURDEEP SINGH,M,OBC,6 fa radewala,GANGANAGAR,KARANPUR,GANGANAGARKARANPUR6 fa radewala,2,NA,6 fa radewala,0,0,0,0
Ganganagar,Padampur,7 Dd,SC (Woman),GanganagarPadampur7 Dd,4424,GANGANAGAR,P ADAMPUR,7 DD,OBC,IKBAL SINGH,0,OBC,GANGANAGAR,PADAMPUR,GANGANAGARPADAMPUR7 dd,4272,GANGANAGAR,PADAMPUR,7 D.D.,GEN,JASVINDRA SINGH,MALE,OBC,7 dd,GANGANAGAR,PADAMPUR,NA,GANGANAGARPADAMPUR7 dd,4092,GANGANAGAR,PADAMPUR,7 DD,SCW,SUGNI DEVI,F,SCW,7 dd,GANGANAGAR,PADAMPUR,GANGANAGARPADAMPUR7 dd,0,NA,7 dd,0,0,0,0
Ganganagar,Padampur,Jeevandesar,SC,GanganagarPadampurJeevandesar,4431,GANGANAGAR,P ADAMPUR,JEEVANDESAR,OBC,GURMEET SINGH,0,OBC,GANGANAGAR,PADAMPUR,GANGANAGARPADAMPURjeevandesar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jeevandesar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Ganganagar,Shri Vijaynagar,1 Msd (Maghevali Dhani),General (Woman),GanganagarShri Vijaynagar1 Msd (Maghevali Dhani),4637,GANGANAGAR,SHRI VIJAYNAGAR,1 MSD (MAGHEVALI DHANI),OBC,BINDIYA CHOUDHARY,0,OBC (Woman),GANGANAGAR,SHRI VIJAYNAGAR,GANGANAGARSHRI VIJAYNAGAR1 msd (maghevali dhani),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 msd (maghevali dhani),NA,NA,NA,NA,NA,NA,NA,0,0,0
Ganganagar,Suratgarh,Thethar,SC (Woman),GanganagarSuratgarhThethar,4598,GANGANAGAR,SURA TGARH,THETHAR,OBC,AMICHAND,0,OBC,GANGANAGAR,SURATGARH,GANGANAGARSURATGARHthethar,4393,GANGANAGAR,SURATGARH,THETHAR,SC,GIRDHARI,MALE,SC,thethar,GANGANAGAR,SURATGARH,NA,GANGANAGARSURATGARHthethar,4263,GANGANAGAR,SURATGARH,THETHAR,GENW,SARBATI DEVI,F,GENW,thethar,GANGANAGAR,SURATGARH,GANGANAGARSURATGARHthethar,0,NA,thethar,0,0,0,0
Ganganagar,Suratgarh,Bhagwansar,General (Woman),GanganagarSuratgarhBhagwansar,4568,GANGANAGAR,SURA TGARH,BHAGW ANSAR,OBC,GOUTAM TAAK,0,OBC,GANGANAGAR,SURATGARH,GANGANAGARSURATGARHbhagwansar,4364,GANGANAGAR,SURATGARH,BHAGWANSAR,GEN W,MANOHARI DEVI,FEMALE,OBC,bhagwansar,GANGANAGAR,SURATGARH,NA,GANGANAGARSURATGARHbhagwansar,4233,GANGANAGAR,SURATGARH,BHAGW ANSAR,SCW,KAMLA DEVI,F,SCW,bhagwansar,GANGANAGAR,SURATGARH,GANGANAGARSURATGARHbhagwansar,0,NA,bhagwansar,0,0,0,0
Ganganagar,Suratgarh,Faridsar 9 Fdm,General,GanganagarSuratgarhFaridsar 9 Fdm,4574,GANGANAGAR,SURA TGARH,FARIDSAR 9 FDM,OBC,RAJKUMAR,0,OBC,GANGANAGAR,SURATGARH,GANGANAGARSURATGARHfaridsar 9 fdm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faridsar 9 fdm,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Bhadra,Jhansal,OBC,HanumangarhBhadraJhansal,4661,ANUMANGAR,H BHADRA,JHANSAL,OBC,KULDEEP SINGH,0,OBC,HANUMANGARH,BHADRA,HANUMANGARHBHADRAjhansal,4420,HANUMANGARH,BHADRA,JHANSAL,GEN,NIHALSINGH,MALE,OBC,jhansal,HANUMANGARH,BHADRA,NA,HANUMANGARHBHADRAjhansal,4289,HANUMANGARH,BHADRA,JHANSAL,GENW,Suman,F,OBCW,jhansal,HANUMANGARH,BHADRA,HANUMANGARHBHADRAjhansal,0,NA,jhansal,0,0,0,0
Hanumangarh,Bhadra,Kalana,OBC,HanumangarhBhadraKalana,4663,ANUMANGAR,H BHADRA,KALANA,OBC,RAMESH,0,OBC,HANUMANGARH,BHADRA,HANUMANGARHBHADRAkalana,4422,HANUMANGARH,BHADRA,KALANA,GEN W,SUREKHA SHARMA,FEMALE,GEN,kalana,HANUMANGARH,BHADRA,NA,HANUMANGARHBHADRAkalana,4291,HANUMANGARH,BHADRA,KALANA,GENW,Santosh,F,OBCW,kalana,HANUMANGARH,BHADRA,HANUMANGARHBHADRAkalana,0,NA,kalana,0,0,0,0
Hanumangarh,Bhadra,Kunji,General (Woman),HanumangarhBhadraKunji,4668,ANUMANGAR,H BHADRA,KUNJI,OBC,SHISH RAM,0,OBC,HANUMANGARH,BHADRA,HANUMANGARHBHADRAkunji,4427,HANUMANGARH,BHADRA,KUNJI,SC W,SHANTI DEVI,FEMALE,SC,kunji,HANUMANGARH,BHADRA,NA,HANUMANGARHBHADRAkunji,4296,HANUMANGARH,BHADRA,KUNJI,GENW,Sumitra,F,OBCW,kunji,HANUMANGARH,BHADRA,HANUMANGARHBHADRAkunji,0,NA,kunji,0,0,0,0
Hanumangarh,Hanumangarh,Ramsara Narayan,General (Woman),HanumangarhHanumangarhRamsara Narayan,4713,ANUMANGAR,H HANUMANGARH,RAMSARA NARAYAN,OBC,RESHUM SINGH,0,OBC,HANUMANGARH,HANUMANGARH,HANUMANGARHHANUMANGARHramsara narayan,4542,HANUMANGARH,HANUMANGARH,RAMSARA NARAYAN,GEN,KARNI SINGH,MALE,GEN,ramsara narayan,HANUMANGARH,HANUMANGARH,NA,HANUMANGARHHANUMANGARHramsara narayan,4341,HANUMANGARH,HANUMANGARH,RAMSARA NARAYAN,SCW,SAROJ,F,SCW,ramsara narayan,HANUMANGARH,HANUMANGARH,HANUMANGARHHANUMANGARHramsara narayan,0,NA,ramsara narayan,0,0,0,0
Hanumangarh,Nohar,Bhukarka,General,HanumangarhNoharBhukarka,4726,ANUMANGAR,H NOHAR,BHUKARKA,OBC,DHARAM PAL,0,OBC,HANUMANGARH,NOHAR,HANUMANGARHNOHARbhukarka,4583,HANUMANGARH,NOHAR,BHUKERKA,SC,KASHIRAM,MALE,SC,bhukerka,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARbhukerka,4354,HANUMANGARH,NOHAR,BHUKARKA,GENW,KRISHNA,F,OBCW,bhukarka,HANUMANGARH,NOHAR,HANUMANGARHNOHARbhukarka,1,NA,bhukarka,0,0,0,0
Hanumangarh,Nohar,Lalanabas Dikhanada,SC,HanumangarhNoharLalanabas Dikhanada,4744,ANUMANGAR,H NOHAR,LALANABAS DIKHANADA,OBC,SAVITRI,0,OBC (Woman),HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas dikhanada,4613,HANUMANGARH,NOHAR,LELANABAS DIKHNADA,GEN,RAMESHWAR LAL,MALE,OBC,lelanabas dikhnada,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARlelanabas dikhnada,4372,HANUMANGARH,NOHAR,LALANABAS DIKHANADA,GEN,HARDUTT,M,OBC,lalanabas dikhanada,HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas dikhanada,2,NA,lalanabas dikhanada,0,0,0,0
Hanumangarh,Nohar,Lalanabas Utrada,General,HanumangarhNoharLalanabas Utrada,4745,ANUMANGAR,H NOHAR,LALANABAS UTRADA,OBC,SINGA RAM,0,OBC,HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas utrada,4614,HANUMANGARH,NOHAR,LELANABAS UTERADA,GEN W,SARASWATI,FEMALE,GEN,lelanabas uterada,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARlelanabas uterada,4373,HANUMANGARH,NOHAR,LALANABAS UTRADA,SCW,CHANDRAW ALI,F,SCW,lalanabas utrada,HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas utrada,2,NA,lalanabas utrada,0,0,0,0
Hanumangarh,Nohar,Lalanabas Utrada,OBC,HanumangarhNoharLalanabas Utrada,4745,ANUMANGAR,H NOHAR,LALANABAS UTRADA,OBC,SINGA RAM,0,OBC,HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas utrada,4614,HANUMANGARH,NOHAR,LELANABAS UTERADA,GEN W,SARASWATI,FEMALE,GEN,lelanabas uterada,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARlelanabas uterada,4373,HANUMANGARH,NOHAR,LALANABAS UTRADA,SCW,CHANDRAW ALI,F,SCW,lalanabas utrada,HANUMANGARH,NOHAR,HANUMANGARHNOHARlalanabas utrada,2,NA,lalanabas utrada,0,0,0,0
Hanumangarh,Nohar,Malwani,OBC (Woman),HanumangarhNoharMalwani,4747,ANUMANGAR,H NOHAR,MALWANI,OBC,KRISHAN KUMAR,0,OBC,HANUMANGARH,NOHAR,HANUMANGARHNOHARmalwani,4617,HANUMANGARH,NOHAR,MALWANI,GEN W,SITA DEVI,FEMALE,OBC,malwani,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARmalwani,4375,HANUMANGARH,NOHAR,MALWANI,SC,HEERA RAM,M,SC,malwani,HANUMANGARH,NOHAR,HANUMANGARHNOHARmalwani,0,NA,malwani,0,0,0,0
Hanumangarh,Nohar,Meghana,General (Woman),HanumangarhNoharMeghana,4749,ANUMANGAR,H NOHAR,MEGHANA,OBC,MOT ARAM,0,OBC,HANUMANGARH,NOHAR,HANUMANGARHNOHARmeghana,4620,HANUMANGARH,NOHAR,MEGHANA,GEN,HANUMAN PRASAD,MALE,OBC,meghana,HANUMANGARH,NOHAR,NA,HANUMANGARHNOHARmeghana,4377,HANUMANGARH,NOHAR,MEGHANA,SCW,RAMPYARI,F,SCW,meghana,HANUMANGARH,NOHAR,HANUMANGARHNOHARmeghana,0,NA,meghana,0,0,0,0
Hanumangarh,Pilibanga,Goluwala Sihagan,General (Woman),HanumangarhPilibangaGoluwala Sihagan,4780,ANUMANGAR,H PILIBANGA,GOLUWALA SIHAGAN,OBC,SUMAN,0,OBC (Woman),HANUMANGARH,PILIBANGA,HANUMANGARHPILIBANGAgoluwala sihagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,goluwala sihagan,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Pilibanga,Rampura,General (Woman),HanumangarhPilibangaRampura,4795,ANUMANGAR,H PILIBANGA,RAMPURA,OBC,MUKUND SINGH,0,OBC,HANUMANGARH,PILIBANGA,HANUMANGARHPILIBANGArampura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rampura,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Rawatsar,4 Dwm,General (Woman),HanumangarhRawatsar4 Dwm,4805,ANUMANGAR,H RAWATSAR,4 DWM,OBC,ASHOK KUMAR,0,OBC,HANUMANGARH,RAWATSAR,HANUMANGARHRAWATSAR4 dwm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 dwm,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Rawatsar,Bherusari,SC (Woman),HanumangarhRawatsarBherusari,4808,ANUMANGAR,H RAWATSAR,BHERUSARI,OBC,KRISHAN,0,OBC,HANUMANGARH,RAWATSAR,HANUMANGARHRAWATSARbherusari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bherusari,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Rawatsar,Jhedasar,SC,HanumangarhRawatsarJhedasar,4816,ANUMANGAR,H RAWATSAR,JHEDASAR,OBC,RAJENDRA KUMAR,0,OBC,HANUMANGARH,RAWATSAR,HANUMANGARHRAWATSARjhedasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jhedasar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Rawatsar,Purabsar,SC (Woman),HanumangarhRawatsarPurabsar,4830,ANUMANGAR,H RAWATSAR,PURABSAR,OBC,SEEMA,0,OBC,HANUMANGARH,RAWATSAR,HANUMANGARHRAWATSARpurabsar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,purabsar,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Sangariya,Indergarh,SC,HanumangarhSangariyaIndergarh,4842,ANUMANGAR,H SANGARIYA,INDERGARH,OBC,GURMEL SINGH,0,OBC,HANUMANGARH,SANGARIYA,HANUMANGARHSANGARIYAindergarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,indergarh,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Sangariya,Inderpura,General,HanumangarhSangariyaInderpura,4843,ANUMANGAR,H SANGARIYA,INDERPURA,OBC,KRISHNA DEVI,0,OBC (Woman),HANUMANGARH,SANGARIYA,HANUMANGARHSANGARIYAinderpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,inderpura,NA,NA,NA,NA,NA,NA,NA,0,0,0
Hanumangarh,Sangariya,Morjand Sikhan,General (Woman),HanumangarhSangariyaMorjand Sikhan,4850,ANUMANGAR,H SANGARIYA,MORJAND SIKHAN,OBC,TARSEM SINGH,0,OBC,HANUMANGARH,SANGARIYA,HANUMANGARHSANGARIYAmorjand sikhan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,morjand sikhan,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Bassi,Sumel,General,JaipurBassiSumel,4949,JAIPUR,BASSI,SUMEL,OBC,MADAN LAL GURJAR,0,OBC,JAIPUR,BASSI,JAIPURBASSIsumel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sumel,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Dudu,Sorihikaolan,SC (Woman),JaipurDuduSorihikaolan,5042,JAIPUR,DUDU,SORIHIKAOLAN,OBC,RAMSWAROOP CHAUDHARY,0,OBC,JAIPUR,DUDU,JAIPURDUDUsorihikaolan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sorihikaolan,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Govindgarh,Alisar,OBC,JaipurGovindgarhAlisar,5049,JAIPUR,GOVINDGARH,ALISAR,OBC,BABU LAL YADAV,0,OBC,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHalisar,4825,JAIPUR,GOVINDGARH,AALISAR,SC,NANURAM,MALE,SC,aalisar,JAIPUR,GOVINDGARH,NA,JAIPURGOVINDGARHaalisar,4696,JAIPUR,GOVINDGARH,ALISAR,ST,MOOL CHAND MEENA,M,ST,alisar,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHalisar,1,NA,alisar,0,0,0,0
Jaipur,Govindgarh,Jaitpura,General,JaipurGovindgarhJaitpura,5066,JAIPUR,GOVINDGARH,JAITPURA,OBC,BABU LAL JAT,0,OBC,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHjaitpura,4843,JAIPUR,GOVINDGARH,JAITPURA,GEN,PRABHUDAYAL,MALE,OBC,jaitpura,JAIPUR,GOVINDGARH,NA,JAIPURGOVINDGARHjaitpura,4713,JAIPUR,GOVINDGARH,JAITPURA,GEN,BABU LAL,M,GEN,jaitpura,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHjaitpura,0,NA,jaitpura,0,0,0,0
Jaipur,Govindgarh,Kaladera,General,JaipurGovindgarhKaladera,5068,JAIPUR,GOVINDGARH,KALADERA,OBC,VISHNU KUMAR NAGAR,0,OBC,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHkaladera,4845,JAIPUR,GOVINDGARH,KALADERA,SC,CHHITARMAL HARIJAN,MALE,SC,kaladera,JAIPUR,GOVINDGARH,NA,JAIPURGOVINDGARHkaladera,4715,JAIPUR,GOVINDGARH,KALADERA,GEN,ASHOK KUMAR SHARMA,M,GEN,kaladera,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHkaladera,0,NA,kaladera,0,0,0,0
Jaipur,Govindgarh,Malikpur,General (Woman),JaipurGovindgarhMalikpur,5074,JAIPUR,GOVINDGARH,MALIKPUR,OBC,RAJNI DEVI,0,OBC,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHmalikpur,4851,JAIPUR,GOVINDGARH,MALIKPUR,GEN,HANUMAN SAHAI YADAV,MALE,OBC,malikpur,JAIPUR,GOVINDGARH,NA,JAIPURGOVINDGARHmalikpur,4721,JAIPUR,GOVINDGARH,MALIKPUR,OBC,NANDA RAM,M,OBC,malikpur,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHmalikpur,0,NA,malikpur,0,0,0,0
Jaipur,Govindgarh,Anatpura (Chimanpura),General,JaipurGovindgarhAnatpura (Chimanpura),5052,JAIPUR,GOVINDGARH,ANATPURA (CHIMANPURA),OBC,JODHARAM YADAV,0,OBC,JAIPUR,GOVINDGARH,JAIPURGOVINDGARHanatpura (chimanpura),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,anatpura (chimanpura),NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Jhotwara,Machawa,SC,JaipurJhotwaraMachawa,5148,JAIPUR,JHOTW ARA,MACHAWA,OBC,RAMPHOOL,0,OBC,JAIPUR,JHOTWARA,JAIPURJHOTWARAmachawa,4916,JAIPUR,JHOTWARA,MACHWA,GEN,KANHIYA LAL,MALE,OBC,machawa,JAIPUR,JHOTWARA,NA,JAIPURJHOTWARAmachawa,4786,JAIPUR,JHOTW ARA,MACHAWA,GENW,PREM DEVI,F,GENW,machawa,JAIPUR,JHOTWARA,JAIPURJHOTWARAmachawa,0,NA,machawa,0,0,0,0
Jaipur,Jhotwara,Fatehapura,General (Woman),JaipurJhotwaraFatehapura,5159,JAIPUR,JHOTW ARA,FATEHAPURA,OBC,DURGA LAL,0,OBC,JAIPUR,JHOTWARA,JAIPURJHOTWARAfatehapura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fatehapura,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Kotputli,Chimanpura,ST,JaipurKotputliChimanpura,5164,JAIPUR,KOTPUTLI,CHIMANPURA,OBC,PUSHKAR GURJAR,0,OBC,JAIPUR,KOTPUTLI,JAIPURKOTPUTLIchimanpura,4934,JAIPUR,KOTPUTLI,CHIMANPURA,GEN,KHAYALI RAM,MALE,OBC,chimanpura,JAIPUR,KOTPUTLI,NA,JAIPURKOTPUTLIchimanpura,4804,JAIPUR,KOTPUTLI,CHIMANPURA,GENW,MISHLI DEVI,F,GENW,chimanpura,JAIPUR,KOTPUTLI,JAIPURKOTPUTLIchimanpura,0,NA,chimanpura,0,0,0,0
Jaipur,Kotputli,Jaisinghpura,General,JaipurKotputliJaisinghpura,5169,JAIPUR,KOTPUTLI,JAISINGHPURA,OBC,BRAHMPRAKASH,0,OBC,JAIPUR,KOTPUTLI,JAIPURKOTPUTLIjaisinghpura,4942,JAIPUR,KOTPUTLI,JAISINGHPURA,GEN,SHISHRAM JAT,MALE,OBC,jaisinghpura,JAIPUR,KOTPUTLI,NA,JAIPURKOTPUTLIjaisinghpura,4812,JAIPUR,KOTPUTLI,JAISINGHPURA,GEN,OM PRAKASH GUPTA,M,GEN,jaisinghpura,JAIPUR,KOTPUTLI,JAIPURKOTPUTLIjaisinghpura,0,NA,jaisinghpura,0,0,0,0
Jaipur,Kotputli,Molaheda,General (Woman),JaipurKotputliMolaheda,5189,JAIPUR,KOTPUTLI,MOLAHEDA,OBC,RAJENDRA GURJAR,0,OBC,JAIPUR,KOTPUTLI,JAIPURKOTPUTLImolaheda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,molaheda,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Pawata,Fathepura Khrud,General,JaipurPawataFathepura Khrud,5367,JAIPUR,PAWATA,FATHEPURA KHRUD,OBC,HARI SINGH YADAV,0,OBC,JAIPUR,PAWATA,JAIPURPAWATAfathepura khrud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fathepura khrud,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Pawata,Lada Ka Bas,General (Woman),JaipurPawataLada Ka Bas,5388,JAIPUR,PAWATA,LADA KA BAS,OBC,MADAN LAL YADAV,0,OBC,JAIPUR,PAWATA,JAIPURPAWATAlada ka bas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lada ka bas,NA,NA,NA,NA,NA,NA,NA,0,0,0
Jaipur,Pawata,Premnagar,OBC (Woman),JaipurPawataPremnagar,5387,JAIPUR,PAWATA,PREMNAGAR,OBC,HANUMAN YADAV,0,OBC,JAIPUR,PAWATA,JAIPURPAWATApremnagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,premnagar,NA,NA,NA,NA,NA,NA,NA,0,0,0
