new_subdistrict,reservation_2020,District_Name_LGD,Subdistrict_Name_LGD,gp_LGD_name,gp_election_name,reservation_2015,district_2015,subdistrict_2015,dist_2015,quality_check_2015,reservation_2010,subdistrict_2010,dist_2010,quality_check_2010,reservation_2005,district_2005,subdistrict_2005,dist_2005,quality_check_2005,id,S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name,gp_id,verified_or_not,delim_2019,delim_2014
nawa,GEN_W,ajmer,beawar,bar kochara,badkhochra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_bar kochara,238,86,AJMER,119,21,609,Beawar,609,4,91868,Mooja Bhairoon Kheda,91868,2529700,33657,BAR KOCHARA,ajmer_bar kochara,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,138,86,AJMER,119,21,609,Beawar,609,4,91783,Balar (Rural),91783,2521500,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,183,86,AJMER,119,21,609,Beawar,609,4,91733,Garhi Thoriyan (Rural),91733,2517000,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,208,86,AJMER,119,21,609,Beawar,609,4,91787,Kaliyawas,91787,2521900,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,223,86,AJMER,119,21,609,Beawar,609,4,91782,Kushalpura (Malpura),91782,2521400,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,261,86,AJMER,119,21,609,Beawar,609,4,91786,Ramgarh Jhoontha,91786,2521800,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,275,86,AJMER,119,21,609,Beawar,609,4,91784,Roopaheli,91784,2521600,33654,BALAR,ajmer_balar,NA,0,0
nawa,OBC_W,ajmer,beawar,balar,balad,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_balar,288,86,AJMER,119,21,609,Beawar,609,4,91785,Semla,91785,2521700,33654,BALAR,ajmer_balar,NA,0,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,147,86,AJMER,119,21,609,Beawar,609,4,91741,Beawar Khas,91741,2517800,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,148,86,AJMER,119,21,609,Beawar,609,4,91713,Bhagwanpura,91713,2515000,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,186,86,AJMER,119,21,609,Beawar,609,4,91716,Gopalpura,91716,2515300,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,188,86,AJMER,119,21,609,Beawar,609,4,91712,Harrajpura,91712,2514900,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,256,86,AJMER,119,21,609,Beawar,609,4,91717,Rahman Khera,91717,2515400,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN,ajmer,beawar,beawar khas,beawarkhas,GEN,ajmer,jawaja,0,good,GEN,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_beawar khas,283,86,AJMER,119,21,609,Beawar,609,4,91715,Saradhana,91715,2515200,33660,BEAWAR KHAS,ajmer_beawar khas,1,1,0
nawa,GEN_W,ajmer,beawar,delwara,delwara,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_delwara,169,86,AJMER,119,21,609,Beawar,609,4,91738,Daulatpura Balaiyan,91738,2517500,33661,DELWARA,ajmer_delwara,1,1,0
nawa,GEN_W,ajmer,beawar,delwara,delwara,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_delwara,170,86,AJMER,119,21,609,Beawar,609,4,91736,Delwara (Rural),91736,2517300,33661,DELWARA,ajmer_delwara,1,1,0
nawa,GEN_W,ajmer,beawar,delwara,delwara,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_delwara,289,86,AJMER,119,21,609,Beawar,609,4,91734,Senspura,91734,2517100,33661,DELWARA,ajmer_delwara,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,126,86,AJMER,119,21,609,Beawar,609,4,91861,Anakar,91861,2529000,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,152,86,AJMER,119,21,609,Beawar,609,4,91857,Bhambipura,91857,2528700,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,172,86,AJMER,119,21,609,Beawar,609,4,91858,Dewata,91858,2528800,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,189,86,AJMER,119,21,609,Beawar,609,4,91862,Hathan Khera,91862,2529100,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,190,86,AJMER,119,21,609,Beawar,609,4,91859,Heera Ka Badia,91859,2528800,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,192,86,AJMER,119,21,609,Beawar,609,4,91863,Jagpura,91863,2529200,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,205,86,AJMER,119,21,609,Beawar,609,4,91855,Kalat Khera,91855,2528500,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,209,86,AJMER,119,21,609,Beawar,609,4,91832,Kanpura,91832,2526400,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,220,86,AJMER,119,21,609,Beawar,609,4,91856,Kishanpura.,91856,2528600,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN_W,ajmer,beawar,dewata,dewata,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_dewata,234,86,AJMER,119,21,609,Beawar,609,4,91860,Malpura.,91860,2528900,33662,DEWATA,ajmer_dewata,1,1,0
nawa,GEN,ajmer,beawar,durgawas,durgawas,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_durgawas,159,86,AJMER,119,21,609,Beawar,609,4,91765,Bichchhu Chaura,91765,2519800,33663,DURGAWAS,ajmer_durgawas,1,1,0
nawa,GEN,ajmer,beawar,durgawas,durgawas,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_durgawas,177,86,AJMER,119,21,609,Beawar,609,4,91766,Durgawas,91766,2519900,33663,DURGAWAS,ajmer_durgawas,1,1,0
nawa,GEN,ajmer,beawar,durgawas,durgawas,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_durgawas,212,86,AJMER,119,21,609,Beawar,609,4,91768,Khariya Khera,91768,2520000,33663,DURGAWAS,ajmer_durgawas,1,1,0
nawa,GEN,ajmer,beawar,durgawas,durgawas,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_durgawas,217,86,AJMER,119,21,609,Beawar,609,4,91767,Khera Devnarayan,91767,2519900,33663,DURGAWAS,ajmer_durgawas,1,1,0
nawa,GEN,ajmer,beawar,durgawas,durgawas,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC,ajmer,jawaja,0,good,ajmer_beawar_durgawas,260,86,AJMER,119,21,609,Beawar,609,4,91764,Ramawas,91764,2519700,33663,DURGAWAS,ajmer_durgawas,1,1,0
nawa,SC,ajmer,beawar,gohana,gohana,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC_W,ajmer,jawaja,0,good,ajmer_beawar_gohana,185,86,AJMER,119,21,609,Beawar,609,4,91795,Gohana,91795,2522700,33664,GOHANA,ajmer_gohana,1,1,1
nawa,SC,ajmer,beawar,gohana,gohana,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,OBC_W,ajmer,jawaja,0,good,ajmer_beawar_gohana,282,86,AJMER,119,21,609,Beawar,609,4,91796,Sanwa,91796,2522800,33664,GOHANA,ajmer_gohana,1,1,1
nawa,GEN_W,ajmer,beawar,jawaja,jawaja,GEN_W,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_jawaja,149,86,AJMER,119,21,609,Beawar,609,4,91854,Bhagwanpura.,91854,2528400,33666,JAWAJA,ajmer_jawaja,NA,0,0
nawa,GEN_W,ajmer,beawar,jawaja,jawaja,GEN_W,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_jawaja,199,86,AJMER,119,21,609,Beawar,609,4,91852,Jawaja,91852,2528300,33666,JAWAJA,ajmer_jawaja,NA,0,0
nawa,GEN_W,ajmer,beawar,jawaja,jawaja,GEN_W,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_jawaja,255,86,AJMER,119,21,609,Beawar,609,4,91843,Punera,91843,2527400,33666,JAWAJA,ajmer_jawaja,NA,0,0
nawa,GEN_W,ajmer,beawar,jawaja,jawaja,GEN_W,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_jawaja,276,86,AJMER,119,21,609,Beawar,609,4,91848,Roopana,91848,2527900,33666,JAWAJA,ajmer_jawaja,NA,0,0
nawa,GEN_W,ajmer,beawar,jawaja,jawaja,GEN_W,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_jawaja,294,86,AJMER,119,21,609,Beawar,609,4,91853,Shiv Nagar,91853,2528300,33666,JAWAJA,ajmer_jawaja,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,161,86,AJMER,119,21,609,Beawar,609,4,91846,Biyan Khera,91846,2527700,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,173,86,AJMER,119,21,609,Beawar,609,4,91838,Dhawli,91838,2527000,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,175,86,AJMER,119,21,609,Beawar,609,4,91813,Dhola Danta-II,91813,2524500,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,202,86,AJMER,119,21,609,Beawar,609,4,91837,Kabra,91837,2526900,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,213,86,AJMER,119,21,609,Beawar,609,4,91821,Kharla Khera,91821,2525300,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,263,86,AJMER,119,21,609,Beawar,609,4,91815,Rampura.,91815,2524700,33667,KABRA,ajmer_kabra,NA,0,0
nawa,GEN,ajmer,beawar,kabra,kabra,GEN_W,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_kabra,311,86,AJMER,119,21,609,Beawar,609,4,91836,Thooni Thak,91836,2526800,33667,KABRA,ajmer_kabra,NA,0,0
nawa,OBC_W,ajmer,beawar,lasadiya,lassadia,GEN_W,ajmer,kekri,0.083333333,good,OBC,kekri,0.083333333,good,GEN_W,ajmer,kekri,0.083333333,good,ajmer_beawar_lasadiya,227,86,AJMER,119,21,609,Beawar,609,4,91732,Lasadiya,91732,2516900,293930,LASADIYA,ajmer_lasadiya,NA,0,0
nawa,OBC_W,ajmer,beawar,lasadiya,lassadia,GEN_W,ajmer,kekri,0.083333333,good,OBC,kekri,0.083333333,good,GEN_W,ajmer,kekri,0.083333333,good,ajmer_beawar_lasadiya,228,86,AJMER,119,21,609,Beawar,609,4,91731,Lasani - I,91731,2516800,293930,LASADIYA,ajmer_lasadiya,NA,0,0
nawa,GEN_W,ajmer,beawar,lotiyana,lotiyana,OBC,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_lotiyana,230,86,AJMER,119,21,609,Beawar,609,4,91872,Lotiyana,91872,2530100,33670,LOTIYANA,ajmer_lotiyana,1,1,1
nawa,GEN_W,ajmer,beawar,lotiyana,lotiyana,OBC,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_lotiyana,300,86,AJMER,119,21,609,Beawar,609,4,91870,Soniyana,91870,2529900,33670,LOTIYANA,ajmer_lotiyana,1,1,1
nawa,GEN_W,ajmer,beawar,lotiyana,lotiyana,OBC,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_lotiyana,301,86,AJMER,119,21,609,Beawar,609,4,91871,Soniyana Chaura,91871,2530000,33670,LOTIYANA,ajmer_lotiyana,1,1,1
nawa,GEN,ajmer,beawar,malaton ki ber,malaton ki bair,OBC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_malaton ki ber,239,86,AJMER,119,21,609,Beawar,609,4,927943,NAADA,0,NA,33671,MALATON KI BER,ajmer_malaton ki ber,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,141,86,AJMER,119,21,609,Beawar,609,4,91845,Baral,91845,2527600,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,166,86,AJMER,119,21,609,Beawar,609,4,91847,Chiliyabar,91847,2527800,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,204,86,AJMER,119,21,609,Beawar,609,4,91844,Kalan Khera,91844,2527500,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,222,86,AJMER,119,21,609,Beawar,609,4,91840,Kundal,91840,2527100,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,241,86,AJMER,119,21,609,Beawar,609,4,91839,Nai Kalan,91839,2527100,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,242,86,AJMER,119,21,609,Beawar,609,4,91842,Nai Khurd,91842,2527300,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,nai kalan,naikalan,GEN_W,ajmer,jawaja,0,good,OBC,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_nai kalan,249,86,AJMER,119,21,609,Beawar,609,4,91841,Neemdi Kheda,91841,2527200,33673,NAI KALAN,ajmer_nai kalan,NA,0,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,156,86,AJMER,119,21,609,Beawar,609,4,91760,Bhojpura,91760,2519300,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,211,86,AJMER,119,21,609,Beawar,609,4,91778,Kesharpura,91778,2521000,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,214,86,AJMER,119,21,609,Beawar,609,4,91761,Khejarla,91761,2519400,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,226,86,AJMER,119,21,609,Beawar,609,4,91773,Lamba,91773,2520500,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,243,86,AJMER,119,21,609,Beawar,609,4,91776,Narbad Khera,91776,2520800,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,254,86,AJMER,119,21,609,Beawar,609,4,91775,Pratappura,91775,2520700,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN,ajmer,beawar,narbad khera,narbadkhera,GEN_W,ajmer,jawaja,0,good,OBC_W,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_narbad khera,267,86,AJMER,119,21,609,Beawar,609,4,91774,Ramsar Inda,91774,2520600,33674,NARBAD KHERA,ajmer_narbad khera,1,1,0
nawa,GEN_W,ajmer,beawar,noondri maldeo,nundri maldev,GEN,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_noondri maldeo,250,86,AJMER,119,21,609,Beawar,609,4,91779,Noondri Maldeo (Rural),91779,2521100,33675,NOONDRI MALDEO,ajmer_noondri maldeo,NA,0,0
nawa,GEN_W,ajmer,beawar,noondri maldeo,nundri maldev,GEN,ajmer,jawaja,0,good,SC,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_noondri maldeo,298,86,AJMER,119,21,609,Beawar,609,4,91777,Singhariya,91777,2520900,33675,NOONDRI MALDEO,ajmer_noondri maldeo,NA,0,0
nawa,GEN_W,ajmer,beawar,noondri mahindratan,nundrimedratan,GEN_W,ajmer,jawaja,0,good,GEN,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_noondri mahindratan,251,86,AJMER,119,21,609,Beawar,609,4,91745,Noondri Medratan,91745,2518100,33676,NOONDRI MAHINDRATAN,ajmer_noondri mahindratan,NA,0,1
nawa,GEN_W,ajmer,beawar,noondri mahindratan,nundrimedratan,GEN_W,ajmer,jawaja,0,good,GEN,jawaja,0,good,SC,ajmer,jawaja,0,good,ajmer_beawar_noondri mahindratan,299,86,AJMER,119,21,609,Beawar,609,4,91748,Sirola,91748,2518200,33676,NOONDRI MAHINDRATAN,ajmer_noondri mahindratan,NA,0,1
nawa,GEN,ajmer,beawar,rajiyawas,rajiyawas,SC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rajiyawas,207,86,AJMER,119,21,609,Beawar,609,4,91798,Kalinjar,91798,2523000,33677,RAJIYAWAS,ajmer_rajiyawas,1,1,0
nawa,GEN,ajmer,beawar,rajiyawas,rajiyawas,SC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rajiyawas,258,86,AJMER,119,21,609,Beawar,609,4,91797,Rajiyawas,91797,2522900,33677,RAJIYAWAS,ajmer_rajiyawas,1,1,0
nawa,GEN,ajmer,beawar,rajiyawas,rajiyawas,SC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rajiyawas,262,86,AJMER,119,21,609,Beawar,609,4,91771,Ramkhera Dhanar,91771,2520300,33677,RAJIYAWAS,ajmer_rajiyawas,1,1,0
nawa,GEN_W,ajmer,beawar,rawatmala,rawatmal,OBC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rawatmala,216,86,AJMER,119,21,609,Beawar,609,4,91879,Khera Danti,91879,2530800,33678,RAWATMALA,ajmer_rawatmala,NA,0,0
nawa,GEN_W,ajmer,beawar,rawatmala,rawatmal,OBC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rawatmala,229,86,AJMER,119,21,609,Beawar,609,4,91877,Lasani II,91877,2530600,33678,RAWATMALA,ajmer_rawatmala,NA,0,0
nawa,GEN_W,ajmer,beawar,rawatmala,rawatmal,OBC,ajmer,jawaja,0,good,GEN,jawaja,0,good,GEN_W,ajmer,jawaja,0,good,ajmer_beawar_rawatmala,271,86,AJMER,119,21,609,Beawar,609,4,91876,Rawatmal,91876,2530500,33678,RAWATMALA,ajmer_rawatmala,NA,0,0
nawa,GEN,ajmer,beawar,roopnagar,roopnagar,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_roopnagar,163,86,AJMER,119,21,609,Beawar,609,4,91707,Chaura Nimri,91707,2514400,33679,ROOPNAGAR,ajmer_roopnagar,NA,0,0
nawa,GEN,ajmer,beawar,roopnagar,roopnagar,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_roopnagar,201,86,AJMER,119,21,609,Beawar,609,4,91711,Johar Khera,91711,2514800,33679,ROOPNAGAR,ajmer_roopnagar,NA,0,0
nawa,GEN,ajmer,beawar,roopnagar,roopnagar,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_roopnagar,277,86,AJMER,119,21,609,Beawar,609,4,91708,Roopnagar,91708,2514500,33679,ROOPNAGAR,ajmer_roopnagar,NA,0,0
nawa,GEN,ajmer,beawar,roopnagar,roopnagar,GEN,ajmer,jawaja,0,good,GEN_W,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_roopnagar,278,86,AJMER,119,21,609,Beawar,609,4,91714,Roop Nagar,91714,2515100,33679,ROOPNAGAR,ajmer_roopnagar,NA,0,0
nawa,GEN_W,ajmer,beawar,sarmaliya,sarmaliya,GEN,ajmer,jawaja,0,good,OBC,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_sarmaliya,153,86,AJMER,119,21,609,Beawar,609,4,91721,Bhawani Kheda,91721,2515800,33680,SARMALIYA,ajmer_sarmaliya,1,1,0
nawa,GEN_W,ajmer,beawar,sarmaliya,sarmaliya,GEN,ajmer,jawaja,0,good,OBC,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_sarmaliya,248,86,AJMER,119,21,609,Beawar,609,4,91718,Nayasar,91718,2515500,33680,SARMALIYA,ajmer_sarmaliya,1,1,0
nawa,GEN_W,ajmer,beawar,sarmaliya,sarmaliya,GEN,ajmer,jawaja,0,good,OBC,jawaja,0,good,GEN,ajmer,jawaja,0,good,ajmer_beawar_sarmaliya,253,86,AJMER,119,21,609,Beawar,609,4,91719,Pilani,91719,2515600,33680,SARMALIYA,ajmer_sarmaliya,1,1,0
